label,Message,clean_Message
0,"My mobile number.pls sms ur mail id.convey regards to achan,amma.Rakhesh.Qatar",mobil numberpl sm mail idconvey regard achanammarakheshqatar
0,"By the way, 'rencontre' is to meet again. Mountains dont....",way rencontr meet mountain dont
1,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712412 between 10am-7pm Cost 10p,guarante cash prize claim yr prize call custom servic repres ampm cost p
0,U attend ur driving lesson how many times a wk n which day?,attend drive lesson mani time wk n day
0,"Uncle G, just checking up on you. Do have a rewarding month",uncl g check reward month
0,Hello boytoy ! Geeee ... I'm missing you today. I like to send you a tm and remind you I'm thinking of you ... And you are loved ... *loving kiss*,hello boytoy geeee im miss today like send tm remind im think love love kiss
0,I think the other two still need to get cash but we can def be ready by 9,think two still need get cash def readi
0,Hey gals...U all wanna meet 4 dinner at nìte? ,hey galsu wanna meet dinner nìte
1,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs,dear xxxxxxx uve invit xchat final attempt contact text chat pmsgrcvdhgsuitelandsrowwjhl ldn yr
0,Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?,babe talk think good boy miss love
0,Great! How is the office today?,great offic today
0,"It's cool, we can last a little while. Getting more any time soon?",cool last littl get time soon
0,:-( sad puppy noise,sad puppi nois
0,Yes its possible but dint try. Pls dont tell to any one k,ye possibl dint tri pleas dont tell one okay
0,Anyway holla at me whenever you're around because I need an excuse to go creep on people in sarasota,anyway holla whenev your around need excus go creep peopl sarasota
0,Where you. What happen,happen
0,I was gonna ask you lol but i think its at 7,gonna ask laugh loud think
1,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/meg. CC: 08718720201 HG/Suite342/2lands Row/W1j6HL,cashbal current pound maxim cashin send go pmeg cc hgsuiteland rowwjhl
1,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08715203685 Identifier Code:4xx26 Expires 13/10/04,privat account statement show unredeem sim point call identifi codexx expir
0,Go chase after her and run her over while she's crossing the street,go chase run she cross street
1,I'd like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate),id like tell deepest darkest fantasi call pmin stop text call nat rate
0,Hey... Very inconvenient for your sis a not huh?,hey inconveni si huh
0,Ok i vl..do u know i got adsense approved..,ok vldo know got adsens approv
0,"* Was really good to see you the other day dudette, been missing you!",realli good see day dudett miss
0,I want to go to perumbavoor,want go perumbavoor
0,How many times i told in the stage all use to laugh. You not listen aha.,mani time told stage use laugh listen aha
0,(You didn't hear it from me),didnt hear
0,Thanks for being there for me just to talk to on saturday. You are very dear to me. I cherish having you as a brother and role model.,thank talk saturday dear cherish brother role model
0,Pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala.,pleas clarifi back open return ticket prepon go back kerala
1,Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468,natali f invit friend repli ye see stop send stop frnd
0,She ran off with a younger man. we will make pretty babies together :),ran younger man make pretti babi togeth
1,Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.,jamster get free wallpap text heart tc appli need help call
0,O ic lol. Should play 9 doors sometime yo,ic laugh loud play door sometim yo
0,"Dunno, my dad said he coming home 2 bring us out 4 lunch. Yup i go w u lor. I call u when i reach school lor...",dunno dad said come home bring us lunch yup go w lor call reach school lor
0,Desires- u going to doctor 4 liver. And get a bit stylish. Get ur hair managed. Thats it.,desir go doctor liver get bit stylish get hair manag that
0,Hmmm.still we dont have opener?,hmmmstill dont open
0,Yeah so basically any time next week you can get away from your mom &amp; get up before 3,yeah basic time next week get away mom amp get
0,I will vote for wherever my heart guides me,vote wherev heart guid
0,With my sis lor... We juz watched italian job.,si lor juz watch italian job
0,"Tick, tick, tick .... Where are you ? I could die of loneliness you know ! *pouts* *stomps feet* I need you ...",tick tick tick could die loneli know pout stomp feet need
0,Lmao you know me so well...,lmao know well
0,Am on a train back from northampton so i'm afraid not! I'm staying skyving off today ho ho! Will be around wednesday though. Do you fancy the comedy club this week by the way?,train back northampton im afraid im stay skyve today ho ho around wednesday though fanci comedi club week way
0,Goodnight da thangam I really miss u dear.,goodnight da thangam realli miss dear
0,Hey next sun 1030 there's a basic yoga course... at bugis... We can go for that... Pilates intro next sat.... Tell me what time you r free,hey next sun there basic yoga cours bugi go pilat intro next sat tell time free
0,"Geeeee ... Your internet is really bad today, eh ?",geeeee internet realli bad today eh
1,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674,free video camera phone half price line rental mth cross ntwk min txt call mobileupd calloptout
0,I think i am disturbing her da,think disturb da
0,"Sorry, I'll call you  later. I am in meeting sir.",sorri ill call later meet sir
0,Havent stuck at orchard in my dad's car. Going 4 dinner now. U leh? So r they free tonight?,havent stuck orchard dad car go dinner leh free tonight
0,Ok i also wan 2 watch e 9 pm show...,ok also wan watch e pm show
0,I dunno lei... Like dun haf...,dunno lei like dun haf
0,But your brother transfered only  &lt;#&gt;  +  &lt;#&gt; . Pa.,brother transfer ltgt ltgt pa
0,I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cann't listen me.,call later afternoon onword mtnl servic get problem south mumbai hear cannt listen
1,83039 62735=£450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541 ,uk break accommodationvouch term condit appli claim mustprovid claim number
0,Talk to g and x about that,talk g x
0,Hai dear friends... This is my new &amp; present number..:) By Rajitha Raj (Ranju),hai dear friend new amp present number rajitha raj ranju
1,5p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.,p alfi moon children need song mob tell ms text tone chariti nokia poli chariti poli zed profit chariti
0,As in different styles?,differ style
1,WIN a £200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 £1.50perweeksub.,win shop spree everi week start play text store skilgm tsc winawk age perweeksub
0,Gud ni8 dear..slp well..take care..swt dreams..Muah..,good ni dearslp welltak careswt dreamsmuah
1,"This is the 2nd attempt to contract U, you have won this weeks top prize of either £1000 cash or £200 prize. Just call 09066361921",nd attempt contract week top prize either cash prize call
0,"Well, i'm glad you didn't find it totally disagreeable ... Lol",well im glad didnt find total disagre laugh loud
0,"Guy, no flash me now. If you go call me, call me. How madam. Take care oh.",guy flash go call call madam take care oh
1,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.,want new nokia colour phone deliveredtomorrow free minut mobil free text free camcord repli call
0,Mark works tomorrow. He gets out at 5. His work is by your house so he can meet u afterwards.,mark work tomorrow get work hous meet afterward
0,"Keep ur problems in ur heart, b'coz nobody will fight for u. Only u &amp; u have to fight for ur self &amp; win the battle. -VIVEKANAND- G 9t.. SD..
ham	Yeah, give me a call if you've got a minute
ham	HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS  FUCKINNICE!SELFISH,DEVIOUSBITCH.ANYWAY,IL CALL U""",keep problem heart nobodi fight amp fight self amp win battl vivekanand g sd ham yeah give call youv got minut ham hi babe uawakefeellikw shitjustfound via alett thatmum gotmarri thnovbehind ourback fuckinniceselfishdeviousbitchanywayil call
0,Amazing : If you rearrange these letters it gives the same meaning... Dormitory = Dirty room Astronomer = Moon starer The eyes = They see Election results = Lies lets recount Mother-in-law = Woman Hitler Eleven plus two =Twelve plus one Its Amazing... !:-),amaz rearrang letter give mean dormitori dirti room astronom moon starer eye see elect result lie let recount motherinlaw woman hitler eleven plu two twelv plu one amaz
0,Aiya we discuss later lar... Pick ü up at 4 is it?,aiya discuss later lar pick ü
0,Hey happy birthday...,hey happi birthday
0,Sorry i missed your call. Can you please call back.,sorri miss call pleas call back
0,Omg if its not one thing its another. My cat has worms :/ when does this bad day end?,oh god one thing anoth cat worm bad day end
0,"Good morning, im suffering from fever and dysentry ..will not be able to come to office today.",good morn im suffer fever dysentri abl come offic today
0,I wont do anything de.,wont anyth de
0,What type of stuff do you sing?,type stuff sing
0,"St andre, virgil's cream",st andr virgil cream
0,"My fri ah... Okie lor,goin 4 my drivin den go shoppin after tt...",fri ah oki lorgoin drivin den go shoppin tt
0,Gokila is talking with you aha:),gokila talk aha
0,"Hi Shanil,Rakhesh here.thanks,i have exchanged the uncut diamond stuff.leaving back. Excellent service by Dino and Prem.",hi shanilrakhesh herethanksi exchang uncut diamond stuffleav back excel servic dino prem
0,K.k.this month kotees birthday know?,kkthi month kote birthday know
0,But i'm really really broke oh. No amount is too small even  &lt;#&gt; ,im realli realli broke oh amount small even ltgt
0,Sorry about that this is my mates phone and i didnt write it love Kate,sorri mate phone didnt write love kate
1,"TheMob>Hit the link to get a premium Pink Panther game, the new no. 1 from Sugababes, a crazy Zebra animation or a badass Hoody wallpaper-all 4 FREE!",themobhit link get premium pink panther game new sugabab crazi zebra anim badass hoodi wallpaperal free
0,"Ah, well that confuses things, doesnt it? I thought was friends with now. Maybe i did the wrong thing but i already sort of invited -tho he may not come cos of money.",ah well confus thing doesnt thought friend mayb wrong thing alreadi sort invit tho may come co money
0,"Aight, call me once you're close",aight call your close
0,Nope thats fine. I might have a nap tho! ,nope that fine might nap tho
1,This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com,messag mobil content order resent previou attempt fail due network error queri customersqueriesnetvisionukcom
0,In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ,news hassl get weed week andr money haughaighgtujhyguj
0,Ding me on ya break fassyole! Blacko from londn,ding yeah break fassyol blacko londn
0,I REALLY NEED 2 KISS U I MISS U MY BABY FROM UR BABY 4EVA,realli need kiss miss babi babi eva
0,Oh you got many responsibilities.,oh got mani respons
1,You have 1 new message. Please call 08715205273,new messag pleas call
0,I've reached sch already...,ive reach sch alreadi
1,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906 ,decemb mobil mth entitl updat latest colour camera mobil free call mobil updat vco free
0,U definitely need a module from e humanities dis sem izzit? U wan 2 take other modules 1st?,definit need modul e human di sem izzit wan take modul st
0,Argh why the fuck is nobody in town ;_;,argh fuck nobodi town _
1,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply.",get lion england tone repli lionm mono lionp poli go origin n best tone gbp network oper rate appli
0,Thanks. Fills me with complete calm and reassurance! ,thank fill complet calm reassur
0,Aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning same here....,aslamalaikkuminsha allah tohar beeen muht albi mufti mahfuuzmean
0,Are you driving or training?,drive train
0,Lol for real. She told my dad I have cancer,laugh loud real told dad cancer
1,PRIVATE! Your 2003 Account Statement for 078,privat account statement
0,"Oops I did have it,  &lt;#&gt; ?",oop ltgt
0,NOT ENUFCREDEIT TOCALL.SHALL ILEAVE UNI AT 6 +GET A BUS TO YOR HOUSE?,enufcredeit tocallshal ileav uni get bu yor hous
0,"Hi Chikku, send some nice msgs",hi chikku send nice msg
0,"He is impossible to argue with and he always treats me like his sub, like he never released me ... Which he did and I will remind him of that if necessary",imposs argu alway treat like sub like never releas remind necessari
0,"After my work ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, no other place to go liao...",work ah den plu lor workin oso rite den go orchard lor place go liao
0,"To the wonderful Okors, have a great month. We cherish you guys and wish you well each day. MojiBiola",wonder okor great month cherish guy wish well day mojibiola
0,Cuz ibored. And don wanna study,ibor wanna studi
0,Wot about on wed nite I am 3 then but only til 9!,wot wed night til
0,Any way where are you and what doing.,way
0,That sucks. I'll go over so u can do my hair. You'll do it free right?,suck ill go hair youll free right
0,it's still not working. And this time i also tried adding zeros. That was the savings. The checking is  &lt;#&gt; ,still work time also tri ad zero save check ltgt
0,"Hmm... Dunno leh, mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth dat i can keep.",hmm dunno leh mayb bag goigng dat small ju anyth except perfum smth dat keep
0,Sday only joined.so training we started today:),sday joinedso train start today
0,Sorry * was at the grocers.,sorri grocer
0,There are some nice pubs near here or there is Frankie n Bennys near the warner cinema?,nice pub near franki n benni near warner cinema
1,"YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",costa del sol holiday await collect call toclaim sae tc pobox stockport skxh costpm maxmin
0,Yup... I havent been there before... You want to go for the yoga? I can call up to book ,yup havent want go yoga call book
0,Oh shut it. Omg yesterday I had a dream that I had 2 kids both boys. I was so pissed. Not only about the kids but them being boys. I even told mark in my dream that he was changing diapers cause I'm not getting owed in the face.,oh shut oh god yesterday dream kid boy piss kid boy even told mark dream chang diaper caus im get owe face
0,Yeah I imagine he would be really gentle. Unlike the other docs who treat their patients like turkeys.,yeah imagin would realli gentl unlik doc treat patient like turkey
0,Now that you have started dont stop. Just pray for more good ideas and anything i see that can help you guys i.ll forward you a link.,start dont stop pray good idea anyth see help guy ill forward link
0,Hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love Kate,hi darlin im helen fone im gonna b princ night pleas come tb love kate
0,I'm in office now da:)where are you?,im offic dawher
0,Aiyar u so poor thing... I give u my support k... Jia you! I'll think of u...,aiyar poor thing give support okay jia ill think
0,Oh unintentionally not bad timing. Great. Fingers  the trains play along! Will give fifteen min warning.,oh unintent bad time great finger train play along give fifteen min warn
1,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth £33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,get garden readi summer free select summer bulb seed worth scotsman saturday stop go notxtcouk
0,K..then come wenever u lik to come and also tel vikky to come by getting free time..:-),kthen come wenev lik come also tel vikki come get free time
0,Pls call me da. What happen.,pleas call da happen
0,"Happy new year to u and ur family...may this new year bring happiness , stability and tranquility to ur vibrant colourful life:):)",happi new year familymay new year bring happi stabil tranquil vibrant colour life
0,No problem with the renewal. I.ll do it right away but i dont know his details.,problem renew ill right away dont know detail
0,Idk. I'm sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like i'm a failure in everything. Nobody wants me and now i feel like i'm failing you.,know im sit stop shop park lot right bawl eye feel like im failur everyth nobodi want feel like im fail
0,Haven't left yet so probably gonna be here til dinner,havent left yet probabl gonna til dinner
0,"Like  &lt;#&gt; , same question",like ltgt question
0,MY NEW YEARS EVE WAS OK. I WENT TO A PARTY WITH MY BOYFRIEND. WHO IS THIS SI THEN HEY,new year eve ok went parti boyfriend si hey
0,"Sir, I need Velusamy sir's date of birth and company bank facilities details.",sir need velusami sir date birth compani bank facil detail
0,K k:) sms chat with me.,okay okay sm chat
0,I will come with karnan car. Please wait till 6pm will directly goto doctor.,come karnan car pleas wait till pm directli goto doctor
0,No but the bluray player can,bluray player
0,Ok... Then r we meeting later?,ok meet later
0,Lol no. I just need to cash in my nitros. Hurry come on before I crash out!,laugh loud need cash nitro hurri come crash
0,Just send a text. We'll skype later.,send text well skype later
0,Ok leave no need to ask,ok leav need ask
0,Ü still got lessons?  Ü in sch?,ü still got lesson ü sch
0,Y she dun believe leh? I tot i told her it's true already. I thk she muz c us tog then she believe.,dun believ leh tot told true alreadi thk muz c us tog believ
0,Oh did you charge camera,oh charg camera
0,"I‘ve got some salt, you can rub it in my open wounds if you like!",ive got salt rub open wound like
0,Now i'm going for lunch.,im go lunch
0,I'm in school now n i'll be in da lab doing some stuff give me a call when ü r done.,im school n ill da lab stuff give call ü done
0,"Aight, text me tonight and we'll see what's up",aight text tonight well see what
0,U 2.,
0,Water logging in desert. Geoenvironmental implications.,water log desert geoenvironment implic
0,"Very strange.  and  are watching the 2nd one now but i'm in bed. Sweet dreams, miss u ",strang watch nd one im bed sweet dream miss
1,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!,sm auction brand new nokia auction today auction free join take part text nokia
0,"Hi hope u r both ok, he said he would text and he hasn't, have u seen him, let me down gently please ",hi hope ok said would text hasnt seen let gentli pleas
0,"Babe! I fucking love you too !! You know? Fuck it was so good to hear your voice. I so need that. I crave it. I can't get enough. I adore you, Ahmad *kisses*",babe fuck love know fuck good hear voic need crave cant get enough ador ahmad kiss
0,K sure am in my relatives home. Sms me de. Pls:-),okay sure rel home sm de pleas
0,"Fuuuuck I need to stop sleepin, sup",fuuuuck need stop sleepin sup
0,I'm in town now so i'll jus take mrt down later.,im town ill ju take mrt later
0,I just cooked a rather nice salmon a la you,cook rather nice salmon la
0,I uploaded mine to Facebook,upload mine facebook
0,WHAT TIME U WRKIN?,time wrkin
1,ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,ree entri weekli comp chanc win ipod text pod get entri std text rate tc appli detail
1,Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP,record indic mayb entitl pound compens accid claim free repli claim messag stop text stop
0,Oh oh... Den muz change plan liao... Go back have to yan jiu again...,oh oh den muz chang plan liao go back yan jiu
0,"It's wylie, you in tampa or sarasota?",wyli tampa sarasota
0,Ok... Take ur time n enjoy ur dinner...,ok take time n enjoy dinner
0,Darren was saying dat if u meeting da ge den we dun meet 4 dinner. Cos later u leave xy will feel awkward. Den u meet him 4 lunch lor.,darren say dat meet da ge den dun meet dinner co later leav xy feel awkward den meet lunch lor
1,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic ",spook mob halloween collect logo pic messag plu free eeri tone text card spook zed p per logop
0,I like cheap! But i‘m happy to splash out on the wine if it makes you feel better..,like cheap im happi splash wine make feel better
0,She.s fine. I have had difficulties with her phone. It works with mine. Can you pls send her another friend request.,she fine difficulti phone work mine pleas send anoth friend request
0,Ugh my leg hurts. Musta overdid it on mon.,ugh leg hurt musta overdid mon
1,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access! www.telediscount.co.uk,call germani penc per minut call fix line via access number prepay direct access
0,WOT STUDENT DISCOUNT CAN U GET ON BOOKS?,wot student discount get book
0,How come she can get it? Should b quite diff to guess rite...,come get b quit diff guess rite
1,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt,mobil mth updat free orang latest colour camera mobil unlimit weekend call call mobil upd freefon stoptxt
0,"Babe, I'm answering you, can't you see me ? Maybe you'd better reboot YM ... I got the photo ... It's great !",babe im answer cant see mayb youd better reboot ym got photo great
0,Hi.what you think about match?,hiwhat think match
0,"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop",know thinkin malaria relax children cant handl malaria would wors gastroenter take enough replac loss temp reduc give malaria med vomit self limit ill mean day complet stop
0,Dai i downloaded but there is only exe file which i can only run that exe after installing.,dai download exe file run exe instal
0,It is only yesterday true true.,yesterday true true
0,K.k.how is your business now?,kkhow busi
0,3 pa but not selected.,pa select
0,Well thats nice. Too bad i cant eat it,well that nice bad cant eat
0,I accidentally brought em home in the box,accident brought em home box
0,Pls she needs to dat slowly or she will vomit more.,pleas need dat slowli vomit
0,I have to take exam with in march 3,take exam march
0,"Jane babes not goin 2 wrk, feel ill after lst nite. Foned in already cover 4 me chuck.:-)",jane babe goin wrk feel ill lst night fone alreadi cover chuck
0,5 nights...We nt staying at port step liao...Too ex,nightsw nt stay port step liaotoo ex
0,If I die I want u to have all my stuffs.,die want stuff
0,OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX,oh fuck juswok bed boatin dock slept wid year old spinout giv da gossip lr xxx
0,I re-met alex nichols from middle school and it turns out he's dealing!,remet alex nichol middl school turn he deal
1,PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04,privat account statement fone show unredeem point call identifi code expir
0,It means u could not keep ur words.,mean could keep word
0,"Nope, I'm still in the market",nope im still market
0,I realise you are a busy guy and i'm trying not to be a bother. I have to get some exams outta the way and then try the cars. Do have a gr8 day,realis busi guy im tri bother get exam outta way tri car gr day
0,Hey what how about your project. Started aha da.,hey project start aha da
0,Ok cool. See ya then.,ok cool see yeah
0,Am on the uworld site. Am i buying the qbank only or am i buying it with the self assessment also?,uworld site buy qbank buy self assess also
1,Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch ,someonon know tri contact via date servic find could call mobil landlin boxskch
0,Yeah I can still give you a ride,yeah still give ride
0,"Jay wants to work out first, how's 4 sound?",jay want work first how sound
0,"Gud gud..k, chikku tke care.. sleep well gud nyt",good gudk chikku tke care sleep well good nyt
0,Hmm thinking lor...,hmm think lor
0,Of course ! Don't tease me ... You know I simply must see ! *grins* ... Do keep me posted my prey ... *loving smile* *devouring kiss*,cours dont teas know simpli must see grin keep post prey love smile devour kiss
0,thanks for the temales it was wonderful. Thank. Have a great week.,thank temal wonder thank great week
0,Thank you princess! I want to see your nice juicy booty...,thank princess want see nice juici booti
0,Haven't eaten all day. I'm sitting here staring at this juicy pizza and I can't eat it. These meds are ruining my life.,havent eaten day im sit stare juici pizza cant eat med ruin life
0,U come n search tat vid..not finishd..,come n search tat vidnot finishd
0,"K I'm leaving soon, be there a little after 9",okay im leav soon littl
1,Urgent! Please call 09061213237 from a landline. £5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+,urgent pleas call landlin cash holiday await collect cs sae po box mxi
0,"Yeah work is fine, started last week, all the same stuff as before, dull but easy and guys are fun!",yeah work fine start last week stuff dull easi guy fun
0,You do your studies alone without anyones help. If you cant no need to study.,studi alon without anyon help cant need studi
0,Please tell me not all of my car keys are in your purse,pleas tell car key purs
0,I didnt get anything da,didnt get anyth da
0,Ok... Sweet dreams...,ok sweet dream
0,Well she's in for a big surprise!,well she big surpris
0,1 in cbe. 2 in chennai.,cbe chennai
0,Can help u swoop by picking u up from wherever ur other birds r meeting if u want.,help swoop pick wherev bird meet want
0,If anyone calls for a treadmill say you'll buy it. Make sure its working. I found an ad on Craigslist selling for $ &lt;#&gt; .,anyon call treadmil say youll buy make sure work found ad craigslist sell ltgt
0,I absolutely LOVE South Park! I only recently started watching the office.,absolut love south park recent start watch offic
0,Did you see that film:),see film
0,Pls speak with me. I wont ask anything other then you friendship.,pleas speak wont ask anyth friendship
0,Gud ni8.swt drms.take care,good niswt drmstake care
0,HI DARLIN ITS KATE ARE U UP FOR DOIN SOMETHIN TONIGHT? IM GOING TO A PUB CALLED THE SWAN OR SOMETHING WITH MY PARENTS FOR ONE DRINK SO PHONE ME IF U CAN,hi darlin kate doin somethin tonight im go pub call swan someth parent one drink phone
0,Anything lar then ü not going home 4 dinner?,anyth lar ü go home dinner
0,"ER, ENJOYIN INDIANS AT THE MO..yeP. SaLL gOoD HehE ;> hows bout u shexy? Pete Xx",er enjoyin indian moyep sall good hehe how bout shexi pete xx
1,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy ",dont prize go anoth custom tc pmin polo ltd suit london wj hl pleas call back busi
0,Did u fix the teeth?if not do it asap.ok take care.,fix teethif asapok take care
0,So u wan 2 come for our dinner tonight a not?,wan come dinner tonight
0,"Hello.How u doing?What u been up 2?When will u b moving out of the flat, cos I will need to arrange to pick up the lamp, etc. Take care. Hello caroline!",hellohow doingwhat b move flat co need arrang pick lamp etc take care hello carolin
0,Its too late:)but its k.wish you the same.,latebut kwish
0,"Hi. Hope ur day * good! Back from walk, table booked for half eight. Let me know when ur coming over.",hi hope day good back walk tabl book half eight let know come
0,Oh yeah clearly it's my fault,oh yeah clearli fault
0,Dunno leh cant remember mayb lor. So wat time r we meeting tmr?,dunno leh cant rememb mayb lor wat time meet tmr
0,"Best msg: It's hard to be with a person, when u know that one more step foward will make u fall in love.. &amp; One step back can ruin ur friendship.. good night:-) ...",best messag hard person know one step foward make fall love amp one step back ruin friendship good night
1,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm,urgent mobil number award prize guarante call land line claim valid hr ppm
0,"Vikky, come around  &lt;TIME&gt; ..",vikki come around lttimegt
0,"And how you will do that, princess? :)",princess
0,I have gone into get info bt dont know what to do,gone get info bt dont know
0,"Yeah, probably here for a while",yeah probabl
0,I'm still pretty weak today .. Bad day ?,im still pretti weak today bad day
0,Hey ! Don't forget ... You are MINE ... For ME ... My possession ... MY property ... MMM ... *childish smile* ...,hey dont forget mine possess properti mmm childish smile
0,An excellent thought by a misundrstud frnd: I knw u hate me bt the day wen u'll knw the truth u'll hate urself:-( Gn:-),excel thought misundrstud frnd knw hate bt day wen ull knw truth ull hate urself gn
0,Hey! Congrats 2u2. id luv 2 but ive had 2 go home!,hey congrat id love ive go home
0,Dear where you. Call me,dear call
0,Xy trying smth now. U eat already? We havent...,xy tri smth eat alreadi havent
1,Urgent! Please call 09061213237 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+,urgent pleas call landlin cash luxuri canari island holiday await collect tc sae po box mxi ppm
0,I donno its in your genes or something,donno gene someth
1,XMAS iscoming & ur awarded either £500 CD gift vouchers & free entry 2 r £100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription ,xma iscom award either cd gift voucher free entri weekli draw text music tnc
0,Alex says he's not ok with you not being ok with it,alex say he ok ok
0,Are u coming to the funeral home,come funer home
0,My darling sister. How are you doing. When's school resuming. Is there a minimum wait period before you reapply? Do take care,darl sister when school resum minimum wait period reappli take care
0,I.ll hand her my phone to chat wit u,ill hand phone chat wit
0,Well good morning mr . Hows london treatin' ya treacle?,well good morn mr how london treatin yeah treacl
0,I can't make it tonight,cant make tonight
0,About  &lt;#&gt; bucks. The banks fees are fixed. Better to call the bank and find out.,ltgt buck bank fee fix better call bank find
0,"I can. But it will tell quite long, cos i haven't finish my film yet...",tell quit long co havent finish film yet
0,Pls ask macho how much is budget for bb bold 2 is cos i saw a new one for  &lt;#&gt;  dollars.,pleas ask macho much budget bb bold co saw new one ltgt dollar
0,Hi missed your Call and my mumHas beendropping red wine all over theplace! what is your adress?,hi miss call mumha beendrop red wine theplac adress
0,Ill be at yours in about 3 mins but look out for me,ill min look
0,What you did in  leave.,leav
0,I'm coming back on Thursday. Yay. Is it gonna be ok to get the money. Cheers. Oh yeah and how are you. Everything alright. Hows school. Or do you call it work now,im come back thursday yay gonna ok get money cheer oh yeah everyth alright how school call work
0,"Jolly good! By the way,  will give u tickets for sat eve 7.30. Speak before then x",jolli good way give ticket sat eve speak x
0,"yeah, that's what I was thinking",yeah that think
0,K.k:)i'm going to tirunelvali this week to see my uncle ..i already spend the amount by taking dress .so only i want money.i will give it on feb 1,kkim go tirunelvali week see uncl alreadi spend amount take dress want moneyi give feb
